Order ID,Order Date,Delivery date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,,,,
CA-2014-163650,2014-23-09,2014-25-09,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901,East,Office Supplies,Art,Newell 351,9.84,3,0,2.8536,,,,
CA-2017-101959,2017-28-02,03-06-2017,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,6457,East,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,9.84,2,0,4.7232,,,,
CA-2017-135279,04-09-2017,04-11-2017,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82,2,0,4.8118,,,,
CA-2015-169677,2015-13-01,2015-15-01,Second Class,KS-16300,Karen Seio,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Labels,Avery 508,9.82,2,0,4.8118,,,,
CA-2017-154501,2017-30-04,05-05-2017,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Art,Faber Castell Col-Erase Pencils,9.78,2,0,4.0098,,,,
CA-2017-108000,01-12-2017,2017-16-01,Standard Class,LS-16945,Linda Southworth,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,Staple envelope,9.78,1,0,4.89,,,,
CA-2017-106068,2017-23-10,2017-28-10,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,3,0.8,-15.1311,,,,
CA-2015-101924,09-04-2015,09-09-2015,Standard Class,KB-16585,Ken Black,Corporate,United States,Medford,Oregon,97504,West,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,2,0.7,-6.8334,,,,
US-2015-164448,2015-31-10,11-04-2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,Office Supplies,Binders,Prestige Round Ring Binders,9.728,2,0.2,3.2832,,,,
CA-2017-101210,2017-25-08,2017-28-08,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,9.728,2,0.2,1.7024,,,,
CA-2016-106306,03-08-2016,03-08-2016,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,3,0.7,-7.1148,,,,
US-2015-128587,2015-24-12,2015-30-12,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",9.68,2,0,3.7752,,,,
US-2017-156083,11-04-2017,11-11-2017,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401,South,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664,2,0.2,3.2616,,,,
CA-2016-107475,06-07-2016,06-11-2016,Standard Class,RS-19870,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Fasteners,Ideal Clamps,9.648,6,0.2,3.4974,,,,
CA-2017-139661,2017-30-10,11-03-2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Vancouver,Washington,98661,West,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,2,0,3.6632,,,,
CA-2017-152912,11-09-2017,11-12-2017,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0,4.4344,,,,
US-2014-138835,09-10-2014,2014-14-09,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,9.64,2,0,4.7236,,,,
CA-2016-126935,2016-19-05,2016-24-05,Standard Class,BT-11395,Bill Tyler,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,1,0.2,3.3544,,,,
US-2014-121734,04-11-2014,2014-16-04,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Lewiston,Idaho,83501,West,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,1,0.2,3.3544,,,,
CA-2014-113166,2014-24-12,2014-26-12,First Class,LF-17185,Luke Foster,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Paper,Xerox 1974,9.568,2,0.2,3.4684,,,,
CA-2015-129896,2015-15-06,2015-20-06,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,Office Supplies,Paper,Xerox 1895,9.568,2,0.2,2.99,,,,
CA-2016-154536,09-05-2016,09-09-2016,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.555,5,0.7,-7.3255,,,,
CA-2017-124828,07-03-2017,07-04-2017,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,4009 Highlighters by Sanford,9.552,3,0.2,1.5522,,,,
CA-2016-130050,2016-16-07,2016-18-07,Second Class,MC-17425,Mark Cousins,Corporate,United States,Houston,Texas,77036,Central,Furniture,Furnishings,Staple-based wall hangings,9.552,3,0.6,-3.8208,,,,
CA-2016-128916,2016-18-08,2016-20-08,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,Furniture,Furnishings,Staple-based wall hangings,9.552,3,0.6,-3.8208,,,,
US-2015-130491,02-08-2015,02-11-2015,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,2,0,4.293,,,,
CA-2015-102876,09-07-2015,2015-14-09,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,GBC Wire Binding Strips,9.522,1,0.7,-6.9828,,,,
CA-2017-168837,2017-14-10,2017-17-10,First Class,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,94601,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,2,0,3.6894,,,,
CA-2016-137127,2016-16-06,2016-22-06,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Labels,Avery 518,9.45,3,0,4.536,,,,
CA-2017-105445,2017-20-02,2017-25-02,Second Class,BP-11095,Bart Pistole,Corporate,United States,Louisville,Colorado,80027,West,Office Supplies,Fasteners,Staples,9.432,3,0.2,3.0654,,,,
CA-2015-148635,2015-25-07,2015-27-07,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2,0,0.471,,,,
CA-2014-166457,05-05-2014,05-09-2014,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",9.42,3,0,4.239,,,,
CA-2014-108189,10-02-2014,10-05-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,2,0.2,3.4104,,,,
CA-2017-104024,2017-29-08,09-03-2017,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,Newell 323,9.408,7,0.2,0.7056,,,,
CA-2017-123001,09-02-2017,09-08-2017,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,5,0,2.726,,,,
CA-2016-128923,12-09-2016,2016-13-12,Standard Class,GB-14530,George Bell,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Paper,Things To Do Today Pad,9.392,2,0.2,3.2872,,,,
CA-2014-135405,01-09-2014,2014-13-01,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Art,Newell 312,9.344,2,0.2,1.168,,,,
CA-2016-109176,05-09-2016,2016-15-05,Standard Class,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Envelopes,Staple envelope,9.344,1,0.2,3.504,,,,
CA-2017-137421,10-06-2017,10-11-2017,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Chandler,Arizona,85224,West,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,9.344,2,0.2,1.8688,,,,
US-2017-124926,2017-13-11,2017-18-11,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9.324,6,0.8,-24.7086,,,,
CA-2017-110478,03-04-2017,03-09-2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Art,American Pencil,9.32,4,0,2.7028,,,,
CA-2016-112025,2016-30-07,08-04-2016,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,0.8,-13.896,,,,
CA-2014-130575,2014-14-12,2014-16-12,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,0.8,-13.896,,,,
CA-2015-102015,09-12-2015,2015-18-09,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2,0,3.0558,,,,
CA-2016-160136,11-03-2016,11-09-2016,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,Xerox 1978,9.248,2,0.2,3.3524,,,,
CA-2016-164490,09-05-2016,09-10-2016,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,Xerox 196,9.248,2,0.2,3.3524,,,,
CA-2016-137743,2016-30-07,08-04-2016,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,Avery 498,9.248,4,0.2,3.1212,,,,
US-2017-161935,2017-14-07,2017-18-07,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,Xerox 1950,9.248,2,0.2,3.3524,,,,
CA-2017-103520,2017-23-09,2017-25-09,First Class,MH-17785,Maya Herman,Corporate,United States,Lubbock,Texas,79424,Central,Office Supplies,Paper,Xerox 1899,9.248,2,0.2,3.3524,,,,
CA-2015-111234,2015-18-02,2015-22-02,Standard Class,AB-10600,Ann Blume,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,0,4.4352,,,,
CA-2017-101574,2017-28-09,10-04-2017,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0,4.4352,,,,
CA-2015-144288,2015-25-12,2015-31-12,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Labels,Avery 474,9.216,4,0.2,3.3408,,,,
CA-2016-145177,11-10-2016,2016-14-11,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Labels,Avery File Folder Labels,9.216,4,0.2,3.3408,,,,
CA-2016-123414,2016-21-08,2016-27-08,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,Office Supplies,Labels,Avery 49,9.216,4,0.2,3.3408,,,,
CA-2016-116764,2016-27-08,09-02-2016,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Hollywood,Florida,33021,South,Office Supplies,Labels,Avery 484,9.216,4,0.2,3.3408,,,,
CA-2016-153346,2016-25-01,2016-27-01,First Class,TB-21355,Todd Boyes,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3,0,2.3025,,,,
CA-2015-136378,04-02-2015,04-07-2015,Standard Class,CS-11845,Cari Sayre,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Binders,Aluminum Screw Posts,9.156,3,0.8,-13.734,,,,
CA-2015-148180,2015-26-07,2015-31-07,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0861,,,,
CA-2017-128755,05-04-2017,05-08-2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9.11,1,0,4.0995,,,,
CA-2017-158036,09-08-2017,2017-14-09,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Dublin,Ohio,43017,East,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,9.096,1,0.2,1.7055,,,,
CA-2014-134677,10-06-2014,10-10-2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,West,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,0,1.9089,,,,
CA-2016-100041,2016-20-11,2016-25-11,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.08,2,0,4.086,,,,
CA-2017-109701,12-02-2017,12-03-2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,3-ring staple pack,9.024,6,0.2,3.1584,,,,
CA-2017-131492,2017-19-10,2017-24-10,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,8.96,2,0,4.3008,,,,
CA-2014-124023,04-07-2014,04-10-2014,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Mobile,Alabama,36608,South,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,0,2.7776,,,,
CA-2015-136700,12-06-2015,12-11-2015,Second Class,DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,93101,West,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2,0,4.3904,,,,
CA-2016-162383,09-05-2016,09-11-2016,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Binders,Recycled Easel Ring Binders,8.952,2,0.7,-7.46,,,,
CA-2014-108182,02-06-2014,02-10-2014,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,60441,Central,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952,2,0.8,-14.7708,,,,
CA-2017-101308,10-02-2017,10-07-2017,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Fasteners,Staples,8.94,3,0,4.1124,,,,
CA-2017-166499,2017-19-03,2017-20-03,First Class,VG-21805,Vivek Grady,Corporate,United States,Lakewood,New Jersey,8701,East,Office Supplies,Art,Dixon Ticonderoga Pencils,8.94,3,0,2.4138,,,,
CA-2017-131016,2017-18-09,2017-20-09,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Art,Newell 314,8.928,2,0.2,0.558,,,,
CA-2016-168557,2016-19-09,2016-23-09,Standard Class,FH-14275,Frank Hawley,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.928,2,0.2,3.1248,,,,
US-2016-114622,04-10-2016,04-12-2016,First Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,2,0.7,-6.5296,,,,
CA-2017-165204,2017-13-11,2017-16-11,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,3,0.2,3.339,,,,
CA-2017-167626,09-03-2017,09-07-2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,3,0.2,3.339,,,,
CA-2017-129707,2017-25-04,2017-29-04,Standard Class,LH-16750,Larry Hughes,Consumer,United States,Chandler,Arizona,85224,West,Office Supplies,Art,Newell 318,8.896,4,0.2,0.6672,,,,
CA-2016-104969,04-08-2016,2016-14-04,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,8.872,1,0.2,3.2161,,,,
CA-2015-116687,05-02-2015,05-07-2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Labels,Avery 501,8.856,3,0.2,2.9889,,,,
CA-2016-130400,03-08-2016,03-12-2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,9,0.8,-14.1696,,,,
CA-2017-117156,2017-21-03,2017-23-03,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Reading,Pennsylvania,19601,East,Office Supplies,Envelopes,Colored Envelopes,8.856,3,0.2,2.8782,,,,
CA-2017-124191,06-12-2017,2017-14-06,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,3,0.6,-6.8634,,,,
CA-2014-165540,2014-21-02,2014-25-02,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098,Central,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,8.85,5,0.8,-13.7175,,,,
CA-2017-115651,07-09-2017,07-12-2017,First Class,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",8.84,5,0.2,2.9835,,,,
CA-2017-147228,09-09-2017,2017-14-09,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Supplies,Staple remover,8.832,3,0.2,-1.9872,,,,
CA-2017-106180,2017-18-09,2017-23-09,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,Newell 343,8.82,3,0,2.3814,,,,
CA-2017-118136,2017-16-09,2017-17-09,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0,4.0572,,,,
CA-2016-127250,11-03-2016,11-07-2016,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Marysville,Washington,98270,West,Office Supplies,Art,Newell 332,8.82,3,0,2.3814,,,,
CA-2016-135776,2016-23-12,2016-30-12,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,Newell 317,8.82,3,0,2.5578,,,,
CA-2015-150770,05-03-2015,05-06-2015,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,Newell 317,8.82,3,0,2.5578,,,,
CA-2016-159737,09-03-2016,09-09-2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.808,3,0.8,-14.9736,,,,
US-2017-107384,12-04-2017,12-08-2017,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Art,Newell 310,8.8,5,0,2.552,,,,
CA-2017-159604,2017-14-04,2017-15-04,First Class,CL-12700,Craig Leslie,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Binders,Acco 3-Hole Punch,8.76,2,0,4.2048,,,,
CA-2017-132185,2017-27-11,12-02-2017,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Asheville,North Carolina,28806,South,Office Supplies,Art,Pencil and Crayon Sharpener,8.76,5,0.2,0.7665,,,,
CA-2016-130778,2016-19-11,2016-25-11,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,0,2.2724,,,,
CA-2014-118276,2014-29-12,01-02-2015,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.736,3,0.6,-4.8048,,,,
CA-2015-138674,2015-14-11,2015-17-11,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Fasteners,Advantus Push Pins,8.72,5,0.2,2.289,,,,
CA-2016-166240,2016-24-06,2016-28-06,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,Holmes HEPA Air Purifier,8.712,2,0.8,-19.602,,,,
US-2014-111171,2014-26-12,2014-31-12,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,5,0.8,-14.773,,,,
CA-2015-128083,03-12-2015,2015-17-03,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,8.688,3,0.2,2.9322,,,,
CA-2017-164959,07-11-2017,2017-15-07,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Labels,Avery 482,8.67,3,0,4.0749,,,,
CA-2016-101630,2016-19-02,2016-23-02,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Labels,Staple-on labels,8.67,3,0,4.0749,,,,
CA-2015-130792,2015-28-04,05-05-2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,Holmes Odor Grabber,8.652,3,0.8,-20.3322,,,,
CA-2017-106943,2017-14-11,2017-19-11,Standard Class,FO-14305,Frank Olsen,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,3M Organizer Strips,8.64,2,0.2,3.024,,,,
CA-2017-158106,06-04-2017,06-10-2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Apple Valley,Minnesota,55124,Central,Office Supplies,Art,Newell 346,8.64,3,0,2.5056,,,,
CA-2014-138737,12-07-2014,12-10-2014,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,Newell 32,8.64,3,0,2.4192,,,,
US-2014-115413,2014-26-08,09-01-2014,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Art,Newell 340,8.64,3,0,2.5056,,,,
CA-2017-122770,2017-13-12,2017-18-12,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Labels,Avery 49,8.64,3,0,4.2336,,,,
CA-2016-112739,09-02-2016,09-07-2016,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8.608,8,0.8,-13.3424,,,,
CA-2014-140032,09-08-2014,2014-13-09,Standard Class,TS-21340,Toby Swindell,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608,2,0.2,3.0128,,,,
CA-2017-112004,2017-25-09,2017-28-09,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,Office Supplies,Binders,Avery Metallic Poly Binders,8.595,5,0.7,-6.303,,,,
CA-2015-132136,03-08-2015,03-12-2015,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8,-14.5656,,,,
CA-2014-143336,2014-27-08,09-01-2014,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,Newell 341,8.56,2,0,2.4824,,,,
CA-2017-121615,11-03-2017,11-09-2017,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,Central,Office Supplies,Paper,Xerox 1971,8.56,2,0,3.852,,,,
CA-2016-131289,12-08-2016,2016-14-12,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Art,Newell 341,8.56,2,0,2.4824,,,,
CA-2014-100895,06-02-2014,06-06-2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.56,2,0,2.6536,,,,
CA-2014-126480,2014-20-09,2014-24-09,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,San Diego,California,92024,West,Office Supplies,Paper,Xerox 1900,8.56,2,0,3.852,,,,
CA-2017-108931,2017-14-09,2017-19-09,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,Xerox 1980,8.56,2,0,3.852,,,,
US-2017-117331,2017-21-10,2017-28-10,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',8.559,1,0.7,-6.5619,,,,
CA-2017-128734,2017-24-12,2017-31-12,Standard Class,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,85224,West,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.544,4,0.2,1.9224,,,,
US-2014-166310,2014-21-09,2014-23-09,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,,,,
CA-2014-119466,2014-15-12,2014-21-12,Standard Class,SP-20860,Sung Pak,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,,,,
CA-2016-121223,09-11-2016,2016-13-09,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64,,,,
CA-2017-100811,2017-21-11,2017-24-11,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64,,,,
